"id_sector","tot_per_cen","opp_cen","opa_cen","temp_cen","desop","const_cen","tot_viv_cen","id_prov","dpa_despro","dpa_descan","dpa_despar","tot_viv_prec","tot_per_prec","ocup_prec","temp_prec","desop_prec","const_prec","colec_prec","id_can","id_par"
"030450999010",143,41,2,28,9,4,84,"03","CAÑAR","LA TRONCAL","LA TRONCAL",77,135,36,24,8,7,2,"0304","030450"
"030450999012",98,31,0,21,4,5,61,"03","CAÑAR","LA TRONCAL","LA TRONCAL",59,103,30,16,4,9,0,"0304","030450"
"030450999013",102,31,0,30,7,3,71,"03","CAÑAR","LA TRONCAL","LA TRONCAL",71,126,36,20,7,6,2,"0304","030450"
"030450999014",50,14,1,30,7,6,58,"03","CAÑAR","LA TRONCAL","LA TRONCAL",56,65,20,29,1,6,0,"0304","030450"
"030450999015",96,37,0,43,4,5,89,"03","CAÑAR","LA TRONCAL","LA TRONCAL",86,86,30,45,2,9,0,"0304","030450"
"030450999016",237,69,1,22,18,2,112,"03","CAÑAR","LA TRONCAL","LA TRONCAL",95,208,56,18,5,16,0,"0304","030450"
"030450999017",135,42,0,25,10,1,78,"03","CAÑAR","LA TRONCAL","LA TRONCAL",77,159,46,21,7,3,0,"0304","030450"
"030450999018",122,43,0,24,8,2,77,"03","CAÑAR","LA TRONCAL","LA TRONCAL",87,140,50,16,13,4,4,"0304","030450"
"030450999019",36,15,2,15,22,5,59,"03","CAÑAR","LA TRONCAL","LA TRONCAL",72,56,19,46,0,7,0,"0304","030450"
"030450999020",25,12,2,7,10,0,31,"03","CAÑAR","LA TRONCAL","LA TRONCAL",41,67,22,7,9,3,0,"0304","030450"
"030451001001",399,110,0,2,9,3,124,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",117,375,97,2,8,10,0,"0304","030451"
"030451001002",342,105,1,1,26,0,133,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",125,329,90,6,26,3,0,"0304","030451"
"030451001003",349,108,1,4,11,3,127,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",122,391,106,5,6,5,0,"0304","030451"
"030451001004",372,98,0,0,7,7,112,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",107,358,91,5,5,6,0,"0304","030451"
"030451001005",363,94,0,5,14,5,118,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",109,338,93,5,7,4,0,"0304","030451"
"030451001006",309,105,3,11,18,1,138,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",124,304,101,5,16,1,1,"0304","030451"
"030451001007",353,107,0,6,15,2,130,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",108,315,88,5,11,4,0,"0304","030451"
"030451001008",330,95,0,9,11,0,115,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",96,280,83,1,9,3,0,"0304","030451"
"030451999001",204,58,0,5,10,2,75,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",66,183,52,7,5,2,0,"0304","030451"
"030451999002",257,63,0,2,4,3,72,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",66,229,59,3,2,2,0,"0304","030451"
"030451999003",137,42,0,2,18,2,64,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",59,155,42,3,9,4,1,"0304","030451"
"030451999004",310,90,0,10,19,2,121,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",115,325,89,8,8,10,0,"0304","030451"
"030451999005",125,43,1,4,8,0,56,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",67,162,51,4,10,2,0,"0304","030451"
"030451999006",285,78,4,3,12,5,102,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",104,304,85,2,11,6,0,"0304","030451"
"030451999007",219,54,0,7,8,1,70,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",73,192,53,9,9,2,0,"0304","030451"
"030451999008",119,43,2,7,6,0,58,"03","CAÑAR","LA TRONCAL","MANUEL J. CALLE",55,162,44,8,1,2,0,"0304","030451"
"030452001001",274,75,0,8,9,0,92,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",85,251,74,2,7,1,1,"0304","030452"
"030452001002",420,115,1,8,18,3,145,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",146,408,109,10,14,13,0,"0304","030452"
"030452902001",329,82,1,3,17,7,110,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",110,324,79,3,9,19,0,"0304","030452"
"030452902002",449,124,0,3,18,4,149,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",152,504,130,5,9,8,0,"0304","030452"
"030452902003",482,116,0,12,25,6,159,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",153,433,112,1,9,31,0,"0304","030452"
"030452902004",273,74,3,8,21,3,109,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",115,334,86,2,17,10,0,"0304","030452"
"030452902005",365,99,0,1,16,1,117,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",120,353,103,8,6,3,0,"0304","030452"
"030452902006",370,108,1,0,25,2,136,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",124,343,95,3,25,1,0,"0304","030452"
"030452902007",418,122,2,3,23,4,154,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",123,361,106,3,8,6,0,"0304","030452"
"030452902008",479,142,0,1,22,2,167,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",165,568,143,5,11,6,0,"0304","030452"
"030452902009",439,123,1,3,8,6,141,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",138,466,118,2,6,12,0,"0304","030452"
"030452902010",358,101,1,2,16,3,123,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",114,357,91,4,8,11,0,"0304","030452"
"030452902011",544,167,0,5,35,3,210,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",199,522,151,13,26,9,0,"0304","030452"
"030452902012",322,103,0,2,20,3,128,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",121,307,87,10,15,7,2,"0304","030452"
"030452902013",378,110,0,2,34,3,149,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",143,416,114,6,14,9,0,"0304","030452"
"030452902014",406,115,0,3,15,3,136,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",123,375,105,5,8,5,0,"0304","030452"
"030452999001",233,59,0,18,15,2,94,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",90,263,69,10,4,6,1,"0304","030452"
"030452999003",343,96,0,7,16,2,121,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",121,347,91,13,10,7,0,"0304","030452"
"030452999004",156,42,4,11,12,1,70,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",77,169,42,22,5,8,0,"0304","030452"
"030452999005",142,44,3,4,9,1,61,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",64,205,51,0,8,4,1,"0304","030452"
"030452999006",124,33,0,36,9,4,82,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",85,112,33,18,24,10,0,"0304","030452"
"030452999007",244,65,4,13,18,3,103,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",112,219,67,32,10,3,0,"0304","030452"
"030452999008",215,55,1,14,17,3,90,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",93,214,56,23,13,1,0,"0304","030452"
"030452999009",294,72,0,7,12,2,93,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",93,288,70,10,3,10,0,"0304","030452"
"030452999010",303,85,2,20,15,2,124,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",117,301,83,18,11,4,1,"0304","030452"
"030452999011",263,72,1,10,21,2,106,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",103,276,80,12,6,3,2,"0304","030452"
"030452999012",244,74,0,0,9,0,83,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",78,246,71,2,4,1,0,"0304","030452"
"030452999013",260,82,0,11,10,1,104,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",102,278,84,10,5,3,0,"0304","030452"
"030452999014",174,45,0,9,1,1,56,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",51,184,45,0,3,3,0,"0304","030452"
"030452999015",206,61,0,19,14,0,94,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",89,242,64,16,5,4,0,"0304","030452"
"030452999016",231,67,0,9,15,3,94,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",86,198,58,12,11,5,0,"0304","030452"
"030452999017",256,74,0,1,14,1,90,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",102,250,74,10,14,4,0,"0304","030452"
"030452999018",254,60,0,9,4,1,74,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",72,225,61,3,2,5,1,"0304","030452"
"030452999019",214,56,0,7,4,0,67,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",62,197,53,4,3,2,0,"0304","030452"
"030452999020",316,88,0,8,11,2,109,"03","CAÑAR","LA TRONCAL","PANCHO NEGRO",107,347,88,11,4,4,0,"0304","030452"
"030550001001",252,78,2,14,8,4,106,"03","CAÑAR","EL TAMBO","EL TAMBO",101,278,79,10,9,3,0,"0305","030550"
"030550001002",262,68,0,19,17,4,108,"03","CAÑAR","EL TAMBO","EL TAMBO",105,274,74,8,17,6,0,"0305","030550"
"030550001003",560,152,2,25,11,4,194,"03","CAÑAR","EL TAMBO","EL TAMBO",173,465,125,17,19,12,0,"0305","030550"
"030550001004",416,131,0,37,23,9,200,"03","CAÑAR","EL TAMBO","EL TAMBO",198,440,128,16,43,10,1,"0305","030550"
"030550001005",288,75,1,18,21,10,125,"03","CAÑAR","EL TAMBO","EL TAMBO",116,219,61,15,22,17,1,"0305","030550"
"030550001006",153,47,3,15,23,5,93,"03","CAÑAR","EL TAMBO","EL TAMBO",98,167,57,8,26,5,2,"0305","030550"
"030550001007",192,60,1,14,29,4,108,"03","CAÑAR","EL TAMBO","EL TAMBO",107,199,65,8,32,2,0,"0305","030550"
"030550001008",235,69,2,11,33,8,123,"03","CAÑAR","EL TAMBO","EL TAMBO",124,281,74,16,26,7,1,"0305","030550"
"030550001009",300,85,7,14,17,9,132,"03","CAÑAR","EL TAMBO","EL TAMBO",132,347,82,17,15,18,0,"0305","030550"
"030550002001",197,59,4,16,42,6,127,"03","CAÑAR","EL TAMBO","EL TAMBO",115,230,68,20,17,9,1,"0305","030550"
"030550002002",253,73,1,12,31,9,126,"03","CAÑAR","EL TAMBO","EL TAMBO",127,323,87,7,26,7,0,"0305","030550"
"030550002003",211,73,3,11,31,3,121,"03","CAÑAR","EL TAMBO","EL TAMBO",122,257,81,7,29,5,0,"0305","030550"
"030550002004",155,52,5,11,24,3,95,"03","CAÑAR","EL TAMBO","EL TAMBO",100,212,68,6,19,7,0,"0305","030550"
"030550002005",320,92,0,17,3,12,124,"03","CAÑAR","EL TAMBO","EL TAMBO",118,292,78,8,26,6,0,"0305","030550"
"030550002006",256,77,1,21,13,25,137,"03","CAÑAR","EL TAMBO","EL TAMBO",130,235,68,14,31,17,0,"0305","030550"
"030550002007",403,118,2,30,32,21,203,"03","CAÑAR","EL TAMBO","EL TAMBO",208,444,126,36,31,15,0,"0305","030550"
"030550002008",184,51,3,31,32,8,125,"03","CAÑAR","EL TAMBO","EL TAMBO",121,233,62,21,21,16,1,"0305","030550"
"030550002009",263,69,1,21,31,12,134,"03","CAÑAR","EL TAMBO","EL TAMBO",125,234,65,13,30,16,1,"0305","030550"
"030550002010",174,45,0,30,17,9,101,"03","CAÑAR","EL TAMBO","EL TAMBO",101,194,54,18,16,13,0,"0305","030550"
"030550907001",274,77,0,29,19,6,131,"03","CAÑAR","EL TAMBO","EL TAMBO",131,336,87,32,7,5,0,"0305","030550"
"030550999001",124,35,0,8,7,3,53,"03","CAÑAR","EL TAMBO","EL TAMBO",52,144,36,5,9,2,0,"0305","030550"
"030550999002",218,63,0,62,0,1,126,"03","CAÑAR","EL TAMBO","EL TAMBO",120,239,55,43,20,2,0,"0305","030550"
"030550999003",292,79,0,30,1,4,114,"03","CAÑAR","EL TAMBO","EL TAMBO",110,353,85,16,6,3,0,"0305","030550"
"030550999004",134,36,0,10,9,1,56,"03","CAÑAR","EL TAMBO","EL TAMBO",54,151,35,2,16,1,0,"0305","030550"
"030550999005",257,76,0,48,7,4,135,"03","CAÑAR","EL TAMBO","EL TAMBO",132,259,69,22,35,6,0,"0305","030550"
"030550999006",267,83,1,23,22,1,130,"03","CAÑAR","EL TAMBO","EL TAMBO",135,298,82,16,30,7,0,"0305","030550"
"030550999008",186,58,0,46,11,4,119,"03","CAÑAR","EL TAMBO","EL TAMBO",122,216,64,20,35,3,0,"0305","030550"
"030550999009",112,38,1,34,3,1,77,"03","CAÑAR","EL TAMBO","EL TAMBO",76,123,35,31,10,0,0,"0305","030550"
"030550999010",119,37,0,53,0,3,93,"03","CAÑAR","EL TAMBO","EL TAMBO",91,143,39,46,3,3,0,"0305","030550"
"030550999011",169,51,1,8,5,0,65,"03","CAÑAR","EL TAMBO","EL TAMBO",62,212,55,4,3,0,0,"0305","030550"
"030550999012",139,46,0,38,8,3,95,"03","CAÑAR","EL TAMBO","EL TAMBO",94,165,50,17,26,1,0,"0305","030550"
"030550999013",87,34,0,5,15,3,57,"03","CAÑAR","EL TAMBO","EL TAMBO",68,116,35,13,15,5,0,"0305","030550"
"030550999014",152,57,0,36,0,3,96,"03","CAÑAR","EL TAMBO","EL TAMBO",88,211,60,17,7,4,0,"0305","030550"
"030550999015",93,28,1,5,12,1,47,"03","CAÑAR","EL TAMBO","EL TAMBO",44,93,28,8,8,0,0,"0305","030550"
"030550999016",315,95,0,24,7,9,135,"03","CAÑAR","EL TAMBO","EL TAMBO",129,355,95,11,10,12,1,"0305","030550"
"030550999017",153,47,0,37,20,1,105,"03","CAÑAR","EL TAMBO","EL TAMBO",112,164,52,29,27,4,0,"0305","030550"
"030550999018",131,38,1,10,15,2,66,"03","CAÑAR","EL TAMBO","EL TAMBO",65,134,38,11,14,2,0,"0305","030550"
"030550999019",143,46,0,9,13,2,70,"03","CAÑAR","EL TAMBO","EL TAMBO",68,159,45,14,7,2,0,"0305","030550"
"030550999020",128,41,0,11,12,4,68,"03","CAÑAR","EL TAMBO","EL TAMBO",71,151,42,17,6,6,0,"0305","030550"
"030550999021",93,33,0,8,2,1,44,"03","CAÑAR","EL TAMBO","EL TAMBO",42,99,30,9,1,1,1,"0305","030550"
"030550999022",131,39,0,15,12,0,66,"03","CAÑAR","EL TAMBO","EL TAMBO",69,140,38,25,2,4,0,"0305","030550"
"030550999023",155,52,0,3,17,6,78,"03","CAÑAR","EL TAMBO","EL TAMBO",75,154,45,10,15,5,0,"0305","030550"
"030550999024",196,74,1,36,10,7,128,"03","CAÑAR","EL TAMBO","EL TAMBO",131,245,78,11,35,7,0,"0305","030550"
"030650001001",172,56,1,43,3,3,106,"03","CAÑAR","DELEG","DELEG",109,176,47,42,12,6,2,"0306","030650"
"030650001002",213,73,0,35,7,0,115,"03","CAÑAR","DELEG","DELEG",117,226,70,31,15,1,0,"0306","030650"
"030650001003",260,94,1,29,29,2,155,"03","CAÑAR","DELEG","DELEG",156,193,65,49,31,9,2,"0306","030650"
"030650920001",153,51,0,20,34,3,108,"03","CAÑAR","DELEG","DELEG",111,181,65,26,18,2,0,"0306","030650"
"030650999001",52,13,1,18,16,0,48,"03","CAÑAR","DELEG","DELEG",48,53,18,23,6,1,0,"0306","030650"
"030650999002",125,35,0,13,7,1,56,"03","CAÑAR","DELEG","DELEG",54,145,41,9,3,1,0,"0306","030650"
"030650999003",98,25,0,18,19,0,62,"03","CAÑAR","DELEG","DELEG",59,74,22,15,22,0,0,"0306","030650"
"030650999004",74,19,0,34,4,1,58,"03","CAÑAR","DELEG","DELEG",56,85,23,23,8,2,0,"0306","030650"
"030650999005",64,22,0,22,4,0,48,"03","CAÑAR","DELEG","DELEG",47,67,26,8,13,0,0,"0306","030650"
"030650999006",91,25,0,21,24,5,75,"03","CAÑAR","DELEG","DELEG",74,102,28,32,12,2,0,"0306","030650"
"030650999007",23,10,0,23,4,0,37,"03","CAÑAR","DELEG","DELEG",39,34,10,21,8,0,0,"0306","030650"
"030650999008",76,23,0,22,10,0,55,"03","CAÑAR","DELEG","DELEG",53,84,20,22,8,3,0,"0306","030650"
"030650999009",66,25,0,28,6,0,59,"03","CAÑAR","DELEG","DELEG",57,99,25,27,4,1,0,"0306","030650"
"030650999010",60,18,0,19,14,3,54,"03","CAÑAR","DELEG","DELEG",50,52,14,26,8,2,0,"0306","030650"
"030650999011",88,29,1,16,10,3,59,"03","CAÑAR","DELEG","DELEG",67,111,28,26,8,5,0,"0306","030650"
"030650999012",85,29,1,12,18,1,61,"03","CAÑAR","DELEG","DELEG",60,73,26,14,19,1,0,"0306","030650"
"030650999013",86,27,3,54,8,2,94,"03","CAÑAR","DELEG","DELEG",93,116,34,39,19,1,0,"0306","030650"
"030650999014",91,32,1,44,17,1,95,"03","CAÑAR","DELEG","DELEG",99,118,40,41,16,2,0,"0306","030650"
"030650999015",79,30,0,14,28,2,74,"03","CAÑAR","DELEG","DELEG",74,80,27,33,13,1,0,"0306","030650"
"030650999016",80,28,1,21,23,0,73,"03","CAÑAR","DELEG","DELEG",70,98,30,29,10,1,0,"0306","030650"
"030650999017",126,45,0,29,12,1,87,"03","CAÑAR","DELEG","DELEG",89,148,48,29,11,1,0,"0306","030650"
"030650999018",271,67,0,25,18,1,111,"03","CAÑAR","DELEG","DELEG",109,67,20,17,67,5,0,"0306","030650"
"030650999019",70,17,0,9,15,0,41,"03","CAÑAR","DELEG","DELEG",41,66,16,19,6,0,0,"0306","030650"
"030650999021",53,18,0,11,31,0,60,"03","CAÑAR","DELEG","DELEG",59,78,30,6,23,0,0,"0306","030650"
"030650999022",75,28,0,15,35,0,78,"03","CAÑAR","DELEG","DELEG",77,97,31,11,34,1,0,"0306","030650"
"030650999023",72,25,0,19,23,0,67,"03","CAÑAR","DELEG","DELEG",66,80,26,18,20,2,0,"0306","030650"
"030650999024",25,11,0,24,5,0,40,"03","CAÑAR","DELEG","DELEG",39,38,18,15,6,0,0,"0306","030650"
"030650999025",103,31,3,18,26,2,80,"03","CAÑAR","DELEG","DELEG",78,101,30,28,20,0,0,"0306","030650"
"030650999026",84,28,4,20,15,3,70,"03","CAÑAR","DELEG","DELEG",67,105,35,21,8,3,0,"0306","030650"
"030650999027",80,29,2,26,11,1,69,"03","CAÑAR","DELEG","DELEG",67,94,34,21,10,2,0,"0306","030650"
"030650999028",98,35,0,21,26,3,85,"03","CAÑAR","DELEG","DELEG",89,119,40,22,24,3,0,"0306","030650"
"030650999029",66,29,1,30,13,0,73,"03","CAÑAR","DELEG","DELEG",70,80,30,29,10,1,0,"0306","030650"
"030650999030",159,46,1,40,12,3,102,"03","CAÑAR","DELEG","DELEG",92,130,38,37,10,7,0,"0306","030650"
"030650999031",138,45,2,29,12,1,89,"03","CAÑAR","DELEG","DELEG",81,127,40,29,10,2,0,"0306","030650"
"030650999032",126,45,0,34,6,0,85,"03","CAÑAR","DELEG","DELEG",84,165,45,25,9,5,0,"0306","030650"
"030650999033",93,25,1,18,24,0,68,"03","CAÑAR","DELEG","DELEG",74,86,24,13,34,3,0,"0306","030650"
"030650999034",143,45,0,28,7,0,80,"03","CAÑAR","DELEG","DELEG",82,131,38,28,13,3,0,"0306","030650"
"030650999035",68,21,0,34,15,1,71,"03","CAÑAR","DELEG","DELEG",69,73,27,21,17,4,0,"0306","030650"
"030650999036",185,60,2,66,14,1,143,"03","CAÑAR","DELEG","DELEG",134,183,64,59,9,2,0,"0306","030650"
"030650999037",100,34,0,45,6,0,85,"03","CAÑAR","DELEG","DELEG",77,127,35,31,11,0,0,"0306","030650"
"030651001001",157,52,2,103,7,0,164,"03","CAÑAR","DELEG","SOLANO",163,167,49,104,5,4,1,"0306","030651"
"030651999001",145,46,5,33,15,4,103,"03","CAÑAR","DELEG","SOLANO",94,170,55,33,2,4,0,"0306","030651"
"030651999002",123,37,2,40,6,7,92,"03","CAÑAR","DELEG","SOLANO",85,140,38,40,5,2,0,"0306","030651"
"030651999003",154,45,0,82,12,3,142,"03","CAÑAR","DELEG","SOLANO",128,129,42,72,10,4,0,"0306","030651"
"030651999004",71,23,0,44,10,1,78,"03","CAÑAR","DELEG","SOLANO",74,82,23,45,4,2,0,"0306","030651"
"030651999005",120,47,3,25,23,3,101,"03","CAÑAR","DELEG","SOLANO",98,118,45,10,40,3,0,"0306","030651"
"030651999006",62,24,2,32,15,6,79,"03","CAÑAR","DELEG","SOLANO",70,62,22,40,3,5,0,"0306","030651"
"030651999007",79,28,0,24,22,1,75,"03","CAÑAR","DELEG","SOLANO",76,71,31,29,12,4,0,"0306","030651"
"030651999008",64,23,0,33,7,0,63,"03","CAÑAR","DELEG","SOLANO",61,66,22,27,9,3,0,"0306","030651"
"030651999009",83,24,0,62,4,4,94,"03","CAÑAR","DELEG","SOLANO",95,89,28,34,23,10,0,"0306","030651"
"030651999010",66,27,3,71,17,1,119,"03","CAÑAR","DELEG","SOLANO",118,88,32,71,11,4,0,"0306","030651"
"030651999011",30,13,0,25,5,1,44,"03","CAÑAR","DELEG","SOLANO",50,33,17,31,1,1,0,"0306","030651"
"030651999012",60,20,0,34,9,4,67,"03","CAÑAR","DELEG","SOLANO",64,51,18,11,29,6,0,"0306","030651"
"030651999013",70,19,0,54,14,5,92,"03","CAÑAR","DELEG","SOLANO",83,41,11,59,8,5,0,"0306","030651"
"030651999014",39,14,1,35,11,0,61,"03","CAÑAR","DELEG","SOLANO",59,40,13,20,25,1,0,"0306","030651"
"030651999015",54,17,0,63,4,0,84,"03","CAÑAR","DELEG","SOLANO",79,45,15,46,17,1,0,"0306","030651"
"030651999016",81,28,0,32,9,2,71,"03","CAÑAR","DELEG","SOLANO",67,72,25,18,23,1,0,"0306","030651"
"030651999017",38,18,1,79,9,6,113,"03","CAÑAR","DELEG","SOLANO",112,66,29,46,28,8,1,"0306","030651"
"030651999018",141,43,0,35,2,7,87,"03","CAÑAR","DELEG","SOLANO",76,107,34,23,17,2,0,"0306","030651"
"030651999019",83,36,0,43,1,1,81,"03","CAÑAR","DELEG","SOLANO",82,74,26,54,1,1,0,"0306","030651"
"030651999020",4,2,0,4,5,0,11,"03","CAÑAR","DELEG","SOLANO",14,6,1,11,0,2,0,"0306","030651"
"030750001001",275,88,4,5,86,1,184,"03","CAÑAR","SUSCAL","SUSCAL",182,289,93,21,55,12,1,"0307","030750"
"030750001002",219,73,2,33,19,3,130,"03","CAÑAR","SUSCAL","SUSCAL",142,265,81,21,32,8,0,"0307","030750"
"030750001003",150,47,0,12,63,0,122,"03","CAÑAR","SUSCAL","SUSCAL",123,167,55,23,37,8,0,"0307","030750"
"030750001004",338,103,2,28,67,0,200,"03","CAÑAR","SUSCAL","SUSCAL",197,388,120,26,42,9,0,"0307","030750"
"030750999001",231,80,1,18,32,2,133,"03","CAÑAR","SUSCAL","SUSCAL",113,235,76,29,1,7,0,"0307","030750"
"030750999002",137,41,0,2,16,1,60,"03","CAÑAR","SUSCAL","SUSCAL",70,152,44,20,1,4,1,"0307","030750"
"030750999003",127,44,0,9,1,1,55,"03","CAÑAR","SUSCAL","SUSCAL",62,125,35,17,10,0,0,"0307","030750"
"030750999004",122,42,1,25,2,4,74,"03","CAÑAR","SUSCAL","SUSCAL",70,134,40,10,14,6,0,"0307","030750"
"030750999005",289,93,0,37,14,2,146,"03","CAÑAR","SUSCAL","SUSCAL",130,327,88,20,12,10,0,"0307","030750"
"030750999006",141,50,0,9,28,2,89,"03","CAÑAR","SUSCAL","SUSCAL",85,188,57,16,3,9,0,"0307","030750"
"030750999007",64,25,0,6,21,2,54,"03","CAÑAR","SUSCAL","SUSCAL",63,79,29,18,11,5,0,"0307","030750"
"030750999008",61,23,0,0,21,0,44,"03","CAÑAR","SUSCAL","SUSCAL",45,54,18,18,9,0,0,"0307","030750"
"030750999009",251,68,0,11,12,9,100,"03","CAÑAR","SUSCAL","SUSCAL",89,247,63,10,2,14,0,"0307","030750"
"030750999010",239,73,0,12,24,4,113,"03","CAÑAR","SUSCAL","SUSCAL",108,261,77,24,3,4,0,"0307","030750"
"030750999011",96,32,0,11,9,1,53,"03","CAÑAR","SUSCAL","SUSCAL",59,124,33,11,15,0,0,"0307","030750"
"030750999012",234,75,0,21,16,1,113,"03","CAÑAR","SUSCAL","SUSCAL",108,248,72,11,18,7,0,"0307","030750"
"030750999013",203,60,0,5,10,2,77,"03","CAÑAR","SUSCAL","SUSCAL",68,182,51,5,10,2,0,"0307","030750"
"030750999014",288,93,0,13,18,0,124,"03","CAÑAR","SUSCAL","SUSCAL",123,318,91,15,8,9,0,"0307","030750"
"030750999015",238,72,1,29,7,0,109,"03","CAÑAR","SUSCAL","SUSCAL",99,243,67,15,15,2,0,"0307","030750"
"030750999016",111,38,0,14,4,0,56,"03","CAÑAR","SUSCAL","SUSCAL",55,119,38,5,11,1,0,"0307","030750"
"030750999017",121,33,3,3,20,2,61,"03","CAÑAR","SUSCAL","SUSCAL",58,131,38,5,13,2,0,"0307","030750"
"030750999018",136,43,3,11,27,1,85,"03","CAÑAR","SUSCAL","SUSCAL",83,156,52,3,26,2,0,"0307","030750"
"030750999019",164,55,0,19,19,2,95,"03","CAÑAR","SUSCAL","SUSCAL",107,200,67,13,26,1,0,"0307","030750"
"030750999020",159,50,0,15,12,1,78,"03","CAÑAR","SUSCAL","SUSCAL",80,213,55,7,17,1,0,"0307","030750"
"030750999021",85,32,0,9,6,0,47,"03","CAÑAR","SUSCAL","SUSCAL",50,103,33,5,12,0,0,"0307","030750"
"030750999022",82,28,2,8,16,0,54,"03","CAÑAR","SUSCAL","SUSCAL",59,111,34,3,21,1,0,"0307","030750"
"100150001001",353,106,10,0,7,2,125,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",108,337,94,2,4,8,0,"1001","100150"
"100150001002",383,116,22,1,6,0,145,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",126,346,101,4,11,10,0,"1001","100150"
"100150001003",258,90,10,12,25,1,138,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",124,180,71,16,17,20,0,"1001","100150"
"100150001004",391,106,0,24,15,0,145,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",137,324,102,3,10,22,0,"1001","100150"
"100150001005",361,103,0,8,20,4,135,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",125,298,96,2,11,16,0,"1001","100150"
"100150001006",410,108,1,9,13,9,140,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",126,319,100,6,8,12,0,"1001","100150"
"100150001007",507,138,0,8,17,4,167,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",151,412,113,5,13,20,0,"1001","100150"
"100150001008",396,122,0,8,24,3,157,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",121,284,83,4,16,18,0,"1001","100150"
"100150001009",385,112,1,6,13,0,132,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",122,350,102,4,13,3,0,"1001","100150"
"100150001010",446,138,5,7,9,1,160,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",149,398,122,10,15,2,0,"1001","100150"
"100150001011",551,176,9,12,14,2,213,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",196,458,137,14,29,15,1,"1001","100150"
"100150002001",421,109,0,5,7,3,124,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",120,371,90,2,14,14,0,"1001","100150"
"100150002002",492,130,0,11,16,27,184,"10","IMBABURA","IBARRA","SAN MIGUEL DE IBARRA",130,361,97,3,10,20,0,"1001","100150"
